acceleration_x,acceleration_y,acceleration_z,temperature_c,humidity_percent,wind_speed_mps,fft_peak_freq,fft_magnitude,degradation_score,structural_condition,damage_class,forecast_score_next_30d,date,time
-0.428902079779726,0.0091630160561347,-0.4484295835646354,24.263204667433644,82.5734763539799,9.129823960618234,3.264360223804593,1.393159023119367,75.15589788938354,3,Severe,83.16475327388918,2020-01-01,00:00:00
0.0868931336052859,-0.0054820148231375,0.4229731795807928,19.34383842666696,83.54511192850582,6.67618459443649,1.2902510957552502,0.1909759759150162,10.844521411830709,0,No Damage,16.16865266235886,2020-01-01,00:15:00
-0.1685312893786957,-0.7034995668649233,-0.4039031277112336,18.02108244916831,41.88153995517544,1.0841212582924094,4.899751515371277,1.4028450396890637,61.67397417359095,2,Moderate,65.25488099116326,2020-01-01,00:30:00
-0.242926499324204,-0.0468383666946735,-0.3596854183813993,19.908277910897397,81.78719982929506,0.003721755612151,2.347589644163494,0.6592386479462076,26.5738561244083,1,Minor,29.030163432548814,2020-01-01,00:45:00
0.1756377321990435,0.0007916719464689,-0.2425741322560782,30.99528642281544,89.3941473006351,1.0322348117796911,0.9286260965345204,0.7334595466349689,38.942145366070825,1,Minor,34.534451170792,2020-01-01,01:00:00
-0.2597877574029804,0.3647989130091563,-0.047853744755736,27.391412301887826,80.90537452741162,5.584153902116978,1.516210469749629,1.3090070976811965,11.478560658973144,0,No Damage,8.589991219945475,2020-01-01,01:15:00
-0.0748948352563031,-0.0592749143287945,0.1627848622872557,26.337492267471134,34.92240393081248,1.9378151285037348,3.0487082394906606,1.1265959165370412,44.77508824845168,1,Minor,46.01282821850889,2020-01-01,01:30:00
-0.0105186542855776,-0.2380655283004399,0.4445744804354921,24.08982745007574,64.46455903006995,6.412842218460321,0.6105169614085397,0.4761079972568497,36.62978992289821,1,Minor,33.5206146319475,2020-01-01,01:45:00
0.0599371751285615,0.3353023559712556,-0.2248647497989472,35.894112566158924,62.35618432388262,4.433310445152855,1.048861889383938,0.5023623555821698,55.22362881903382,2,Moderate,54.7384570683364,2020-01-01,02:00:00
-0.1783934535638493,0.0239273616643467,-0.2381995867340296,15.47217184498405,75.44805493380865,10.603704006891174,4.33648654577363,0.7121099981115404,39.44381157303992,1,Minor,40.3782774337955,2020-01-01,02:15:00
-0.0476677905078008,-0.325624832233505,0.066583545234985,29.77891262277787,81.19293129004359,12.721583152342664,1.854870920966473,0.1161408570251796,10.188134798547896,0,No Damage,8.769252846520931,2020-01-01,02:30:00
-0.086493601372086,0.2495966821911312,-0.1697922066632612,33.952460802532265,55.5370108707277,1.4857157312328724,3.662463302491368,1.229999523545933,31.06508128893864,1,Minor,33.78449598198753,2020-01-01,02:45:00
0.0763003959789012,-0.1599462233827371,-0.8694796640961208,29.264595701653477,72.03681732407296,9.810276196966354,2.932720423297745,0.9017012406454368,80.86155664889472,3,Severe,88.73060667109726,2020-01-01,03:00:00
-0.0561570767299471,0.1215852680768982,0.5971845831980307,26.48748133561184,48.32035721228847,14.058373323750896,0.5936163638801741,1.4802055791480495,39.43624627314526,1,Minor,44.56318261981316,2020-01-01,03:15:00
0.0545283496560288,-0.3605648540361664,0.094512189944205,19.609707522042772,58.08458068477162,5.601470963009303,3.201642943349224,0.7099329113824216,82.7002494426691,3,Severe,84.84507107470982,2020-01-01,03:30:00
-0.2746035090590508,0.2388745184398457,0.0167121116555815,24.761679357287147,89.99741401405504,8.954895084838217,4.032197751491174,0.3249492402560666,64.64202157763762,2,Moderate,65.60888696206194,2020-01-01,03:45:00
-0.5103599239198175,0.0299101520608541,0.0171540386704145,23.3442341976522,69.92681299848499,12.698677310513864,1.1563732767688053,0.7104549824520945,54.5488484649834,2,Moderate,48.00530611358434,2020-01-01,04:00:00
0.1936633058889393,-0.2912682258519463,-0.3952572487521713,20.170232372070966,36.55184702329802,1.12192712188715,3.755940280345596,1.4503997215733366,54.36700583118272,2,Moderate,60.77511176378414,2020-01-01,04:15:00
0.3020185150614979,-0.323347901724916,0.074894831120987,23.607644620364702,83.70554378025258,7.888558345374262,3.99650655210043,0.5332911873220335,13.400044620777097,0,No Damage,19.47551949806743,2020-01-01,04:30:00
-0.1985067972422262,-0.2997407604967401,0.5997766417326169,24.44992494662525,37.63562315416016,14.816713292067783,3.890440316377936,0.6922232009722538,41.26695937019326,1,Minor,47.53343697966953,2020-01-01,04:45:00
-0.0360672995773329,0.0277579342542764,-0.5319707903137598,18.38447823343589,58.40544178629737,3.537684219041024,3.325176188883338,0.504772838901063,66.1836594126668,2,Moderate,65.93681234543709,2020-01-01,05:00:00
-0.1058742821167071,0.2034361968534022,-0.5813571528146507,28.77982678884405,34.7535918740364,10.94387467426717,2.439761577352125,1.1841144796424783,100.0,3,Severe,100.0,2020-01-01,05:15:00
0.1776395988471603,0.1096381817248354,-0.262260842789063,26.648314135767503,68.82140907165831,4.636522868719534,2.7115266106463487,0.1001754036829944,39.882467825310265,1,Minor,44.14543933922035,2020-01-01,05:30:00
